"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"129470",3016,1,4,4,3361,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,256,278,6,6,41,65,1,1,1,2,60,24,10,3,1,8,3,6,96,"apache2"
"142604",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,22,1,1,2,2,20,4,1,2,9,9,3,3,1,1,1,3,3,"neptune"
"131368",1,1,4,1,261,9600,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,7,1,1,1,1,1,1,4,34,4,4,4,20,13,1,1,2,1,"normal"
"144828",1,2,3,1,1821,142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,45,1,1,1,1,1,1,1,2,4,4,4,37,1,1,1,2,1,"normal"
"132590",15,1,54,1,642,472,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,170,130,77,1,7,5,1,1,48,1,"guess_passwd"
"138767",1,2,3,1,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,2,43,4,10,8,1,1,1,2,1,"snmpguess"
"131415",3112,1,10,1,3,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,9,1,15,6,1,2,228,91,84,3,1,23,92,12,2,"processtable"
"145031",1,1,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,36,1,1,2,2,5,3,1,2,59,5,5,3,1,1,1,3,3,"neptune"
"136032",1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,317,2,2,2,1,1,12,14,1,2,2,2,31,3,1,2,2,2,1,"neptune"
"145416",3027,1,4,4,3359,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,24,18,1,1,2,2,1,1,1,2,60,24,10,3,1,8,3,9,37,"apache2"
"148441",1,1,4,1,44,711,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,66,32,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"134258",1,2,12,1,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,10,1,1,1,1,1,1,1,72,170,4,4,6,5,1,1,2,1,"normal"
"142257",1,1,4,1,259,10120,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,26,4,4,4,8,3,1,1,2,1,"normal"
"128770",1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,134,1,2,2,1,1,8,3,1,2,13,10,6,3,1,2,2,2,1,"neptune"
"132607",1,1,1,1,1511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,226,7,66,1,9,1,1,1,2,1,"normal"
"133223",1,3,26,1,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,282,297,1,1,1,1,1,1,1,2,199,37,14,32,1,50,1,20,1,"smurf"
"136446",4,1,10,6,3,362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,4,1,3,2,32,1,1,46,169,237,81,8,7,5,1,1,66,42,"mscan"
"142758",1,1,4,1,28,91,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,32,26,1,1,1,1,1,1,1,193,200,98,1,7,1,1,1,2,1,"normal"
"147563",1,1,16,1,3,623,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,57,87,39,45,31,3,1,1,2,1,"normal"
"140853",1,2,2,1,57,263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,324,2,1,1,1,1,12,6,1,2,2,2,47,12,1,1,1,2,1,"satan"
"133873",1,1,4,1,142,151,1,1,1,5,1,2,4,1,1,1,1,1,1,1,1,1,4,14,1,1,1,1,1,1,5,2,185,68,10,3,1,1,1,21,25,"back"
"129183",3089,1,10,1,3,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,169,99,31,3,1,23,79,75,2,"processtable"
"146346",1,1,4,1,141,10302,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"146732",1,1,16,1,365,411,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,15,6,1,50,224,82,31,4,9,1,3,2,14,"normal"
"127237",1,1,4,1,161,2668,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,4,1,1,1,1,1,1,16,40,62,4,4,24,2,1,1,2,1,"normal"
"133055",1,1,4,1,284,905,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,10,1,1,1,1,1,1,31,8,4,4,4,8,9,1,1,2,1,"normal"
"128994",1,1,16,1,1089,4270,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,26,1,1,1,1,1,1,7,2,2,2,6,3,1,1,1,3,1,"normal"
"148317",1,1,4,1,39,2051,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"133034",1,3,26,1,1262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,133,237,1,1,1,1,1,1,1,2,4,4,4,6,1,1,1,2,1,"smurf"
"147676",1,1,4,1,80,30,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,30,47,1,1,1,1,1,1,1,11,145,4,4,7,5,1,1,2,1,"normal"
"146141",1,1,4,1,231,134,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"134223",1,1,4,1,124,3614,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,94,11,1,1,1,1,1,1,1,103,4,4,4,36,5,1,1,2,1,"normal"
"127078",1,1,4,1,96,1389,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,17,1,1,1,1,1,1,9,2,4,4,4,3,1,1,1,2,1,"normal"
"137395",1,1,4,1,141,2311,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,128,58,1,1,1,1,1,1,26,2,4,4,4,3,1,1,1,2,1,"normal"
"140541",1,2,3,1,968,1605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,191,301,1,1,1,1,1,1,1,2,4,4,4,21,1,1,1,2,1,"normal"
"144846",1,1,54,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,2,2,1,1,1,1,1,55,61,54,1,7,3,2,55,2,90,"mscan"
"146468",1,1,16,1,1975,321,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,109,249,91,6,7,9,1,1,2,1,"normal"
"131980",1,1,4,1,416,9619,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"128438",1,1,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,306,14,1,1,2,2,22,4,1,2,30,6,5,3,1,1,1,3,3,"neptune"
"130830",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,183,7,1,1,2,2,22,4,1,2,6,6,6,3,1,1,1,3,3,"neptune"
"131070",1,3,26,1,1262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,258,118,1,1,1,1,1,1,1,2,4,4,4,6,1,1,1,2,1,"smurf"
"144527",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,237,13,1,1,2,2,13,4,1,2,41,26,5,3,1,1,1,3,3,"neptune"
"131593",1,1,10,1,872,3709,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,58,23,11,3,1,1,1,13,17,"guess_passwd"
"147528",1,1,35,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,198,26,2,2,1,1,8,7,1,2,25,17,5,3,1,2,2,2,1,"neptune"
"137665",1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,174,147,2,2,1,1,1,1,1,2,4,4,4,3,1,60,54,53,91,"apache2"
"128061",1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,277,2,13,1,6,2,9,6,1,2,2,2,87,3,1,50,1,52,3,"satan"
"126254",1,2,3,1,61,864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,128,38,1,1,1,1,1,1,1,2,4,4,4,41,1,1,1,2,1,"normal"
"128592",15,1,54,1,75,472,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,185,68,10,3,1,1,1,13,1,"guess_passwd"
"130105",1,1,4,1,16,1326,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,63,18,1,1,1,1,1,1,23,2,4,4,4,3,1,8,3,2,1,"normal"
"125984",1,1,10,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,225,35,10,3,1,1,1,86,27,"mscan"
"132591",1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,206,262,2,2,1,1,1,1,1,2,4,4,4,3,1,65,70,29,72,"apache2"
"131946",1,1,4,1,142,151,1,1,1,5,1,2,4,1,1,1,1,1,1,1,1,1,13,13,1,1,37,13,1,1,18,2,99,12,10,3,1,1,1,13,2,"back"
"128259",1,1,4,1,29,3595,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,22,1,1,1,1,1,1,1,76,4,4,4,7,5,1,1,2,1,"normal"
"144960",1,3,26,1,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118,169,1,1,1,1,1,1,1,2,4,4,4,6,1,1,1,2,1,"smurf"
"129546",1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,174,6,2,2,1,1,24,3,1,2,5,5,6,3,1,2,2,2,1,"neptune"
"138308",1,1,4,1,725,9922,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,7,2,4,4,4,3,1,1,1,2,1,"normal"
"136254",1,3,8,1,562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,180,1,1,1,1,1,1,7,5,4,4,4,6,22,1,1,2,1,"saint"
"131812",15,1,54,1,26,472,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,81,44,11,3,1,1,1,4,1,"guess_passwd"
"128563",1,1,4,1,513,481,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,68,13,1,1,1,1,1,1,18,2,4,4,4,3,1,1,1,2,1,"normal"
"147664",1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,256,11,1,1,2,2,41,3,1,2,166,88,16,8,1,1,1,3,3,"neptune"
"129152",4,1,1,1,3401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,10,9,11,11,1,1,1,2,1,"normal"
"126963",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,333,6,1,1,2,2,19,3,1,2,5,5,6,3,1,1,1,3,3,"neptune"
"132521",15,1,54,1,642,472,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,163,80,10,3,1,1,1,30,1,"guess_passwd"
"135415",1,1,24,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,226,22,1,1,2,2,3,3,1,2,9,9,5,3,1,1,1,3,3,"neptune"
"134815",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,2,2,3,3,1,2,6,6,6,3,1,1,1,3,3,"neptune"
"144624",3048,1,4,4,3344,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,38,14,1,1,2,2,1,1,1,2,159,80,10,3,1,1,1,87,45,"apache2"
"133151",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,30,1,1,2,2,20,3,1,2,7,7,6,3,1,1,1,3,3,"neptune"
"126218",1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,23,2,2,1,1,6,3,1,2,22,6,6,3,1,2,2,2,1,"neptune"
"139341",1,1,4,1,173,9328,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,16,7,1,1,1,1,1,1,4,2,4,4,4,3,1,1,1,2,1,"normal"
"138086",1,1,4,1,142,151,1,1,1,5,1,2,4,1,1,1,1,1,1,1,1,1,32,26,1,1,1,1,1,1,1,2,43,4,10,3,1,1,1,30,15,"back"
"145486",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,125,36,9,1,19,2,17,4,1,2,15,5,5,3,1,22,1,69,3,"neptune"
"135452",2992,1,4,4,3423,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,300,54,4,5,41,65,1,1,1,2,4,4,4,3,1,1,1,99,101,"apache2"
"137561",1,1,10,1,297,3709,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,43,4,10,3,1,12,4,4,14,"guess_passwd"
"140160",1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,191,2,1,1,2,2,9,6,1,2,2,2,23,3,1,1,1,3,3,"satan"
"133427",1,1,4,1,412,3148,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,44,48,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"133527",1,1,4,1,416,148,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,32,22,1,1,1,1,1,1,33,37,4,4,4,23,3,1,1,2,1,"normal"
"130673",1,1,4,1,90,8110,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,117,6,1,1,1,1,1,1,13,2,4,4,4,3,1,1,1,2,1,"normal"
"137527",1,1,4,1,271,7461,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,7,4,4,4,6,2,1,1,2,1,"normal"
"141333",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,2,1,1,2,2,9,7,1,2,2,2,22,3,1,1,1,3,3,"neptune"
"134129",1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,376,2,2,1,1,1,1,1,2,4,4,4,3,1,53,24,56,94,"apache2"
"139489",4,1,16,1,1141,1253,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,140,70,49,3,1,1,1,50,1,"mailbomb"
"136296",1,1,11,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,254,8,1,1,2,2,26,7,1,2,100,55,16,3,1,1,1,3,3,"neptune"
"140459",1,1,10,9,3,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,2,2,1,1,1,1,1,2,126,75,1,3,1,6,65,73,73,"processtable"
"145649",1,1,18,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,103,23,2,2,1,1,2,4,1,2,22,6,6,3,1,2,2,2,1,"neptune"
"126679",1,1,16,1,3357,417,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,213,68,41,1,3,1,1,1,2,2,"normal"
"139427",1,1,4,1,42,6251,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,32,26,1,1,1,1,1,1,1,77,4,4,4,4,9,1,1,2,1,"normal"
"133550",1,1,4,1,543,908,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,33,11,1,1,1,1,1,1,21,49,18,4,4,28,5,1,1,2,1,"normal"
"137080",1,1,4,1,160,1200,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,45,51,4,4,26,2,1,1,2,1,"normal"
"132836",1,1,10,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,30,1,3,2,39,1,1,72,144,142,36,5,7,5,1,1,35,42,"mscan"
"145138",1,1,4,1,260,2938,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,4,4,4,4,5,5,1,1,2,1,"normal"
"148248",1,1,10,1,872,3709,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,157,53,11,3,1,1,1,4,17,"guess_passwd"
"137588",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,200,1,1,1,2,2,8,7,1,2,13,10,6,3,1,1,1,3,3,"neptune"
"126186",1,1,4,1,286,9339,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,33,46,1,1,1,1,1,1,23,64,4,4,4,4,13,1,1,2,1,"normal"
"139816",1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,124,76,8,25,12,44,1,1,1,2,4,4,4,3,1,12,4,19,6,"apache2"
"136383",1,1,14,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,139,8,2,2,1,1,7,4,1,2,14,7,6,3,1,2,2,2,1,"neptune"
"135821",1,1,4,1,204,332,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"130702",4,1,16,1,1141,1253,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,85,97,55,3,1,1,1,34,1,"mailbomb"
"132084",1,1,4,1,144,58,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,68,3,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"134677",1,1,4,1,354,7617,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,34,4,4,4,20,13,1,1,2,1,"normal"
"143874",48,1,54,1,2023,472,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,108,172,99,11,7,1,1,1,1,1,"guess_passwd"
"137943",1,1,4,1,47,9902,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,4,1,1,1,1,1,1,16,48,4,4,4,8,5,1,1,2,1,"normal"
"131704",15,1,54,1,642,472,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,163,80,11,3,1,1,1,39,1,"guess_passwd"
"146836",1,2,12,1,22,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,80,1,1,1,1,1,1,11,2,4,4,4,3,1,1,1,2,1,"normal"
"129780",1,1,4,1,108,9523,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,44,48,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"133150",1,1,19,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,161,10,1,1,2,2,7,4,1,2,40,26,3,3,1,1,1,3,3,"neptune"
"130195",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,36,1,1,2,2,19,5,1,2,59,5,3,3,1,1,1,3,3,"neptune"
"146772",1,1,1,1,541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,143,16,14,1,15,2,1,1,13,1,"normal"
"126323",1,2,12,1,30,631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,78,70,1,1,1,1,1,1,8,2,4,4,4,3,1,1,1,2,1,"normal"
"136330",1,1,4,1,700,9827,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,88,4,4,4,8,2,1,1,2,1,"normal"
"139198",1,1,4,1,155,6657,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,32,26,1,1,1,1,1,1,1,107,241,4,4,8,2,1,1,2,1,"normal"
"131043",1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,286,146,36,47,61,4,1,1,1,2,4,4,4,3,1,17,52,95,49,"apache2"
"140371",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,308,26,1,1,2,2,22,4,1,2,25,17,3,3,1,1,1,3,3,"neptune"
"131149",1,1,10,9,3,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,2,2,1,1,1,1,1,2,190,39,11,3,1,5,55,13,2,"processtable"
"131970",1,1,4,1,80,6725,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,92,34,1,1,1,1,1,1,23,178,4,4,4,4,5,1,1,2,1,"normal"
"147605",1,2,3,1,26,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,155,13,8,49,28,1,1,1,2,1,"normal"
"129734",1,1,10,1,581,3709,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,231,87,11,3,1,1,1,4,17,"guess_passwd"
"133425",1,3,8,1,3451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,1,1,1,1,1,1,1,2,96,28,11,75,1,1,1,2,1,"normal"
"148120",1,1,4,1,171,647,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,94,151,4,4,8,13,1,3,2,1,"normal"
"129799",1,3,8,1,562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,128,1,1,1,1,1,1,7,16,116,4,4,6,46,1,1,2,1,"saint"
"136270",99,1,16,1,3364,4334,1,1,1,1,1,2,1,2,1,6,1,1,2,1,1,1,17,2,1,1,1,1,1,1,1,14,129,45,41,8,9,1,1,2,1,"sendmail"
"144130",1,1,10,1,297,3709,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,18,12,10,3,1,1,1,4,14,"guess_passwd"
"145145",1,1,49,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,107,3,1,1,2,2,8,4,1,2,33,17,6,3,1,1,1,3,3,"neptune"
"146124",1,1,10,9,3,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,2,2,1,1,1,1,1,2,95,30,71,3,1,93,56,56,2,"processtable"
